days,pop_chronic,pop_chronic_flow,pop_2nd,pop_2nd_flow,pop_3rd,pop_3rd_flow,pop,pop_flow,pop9_flow,pop9,pop8_flow,pop8,pop7_flow,pop7,pop6_flow,pop6,pop5_flow,pop5,pop4_flow,pop4,pop3_flow,pop3,pop2_flow,pop2,pop1_flow,pop1
61.64764765,0.2,0.500154942,24.30575317,1.726396337,0.001,0.002500739,0.00116463,0.005276009,0.002500739,0.001,0.002500739,0.001,0.002500739,0.001,0.002500739,0.001,0.002500739,0.001,0.002500739,0.001,110.2954204,31.87877714,4.519082288,0.882331546,0.130834627,0.026983468
61.81381381,0.2,0.501758892,28.03204196,2.2658911,0.001,0.00250876,0.001129473,0.005135784,0.00250876,0.001,0.00250876,0.001,0.00250876,0.001,0.00250876,0.001,0.00250876,0.001,0.00250876,0.001,110.5482101,30.91453733,4.370789779,0.85098493,0.126861758,0.02609549
61.97997998,0.2,0.503365647,31.6719437,2.963806206,0.001,0.002516795,0.001095409,0.004999789,0.002516795,0.001,0.002516795,0.001,0.002516795,0.001,0.002516795,0.001,0.002516795,0.001,0.002516795,0.001,110.4869276,29.96681651,4.227401987,0.820770648,0.123012418,0.025237458
62.14614615,0.2,0.504975194,35.08134063,3.860628102,0.001,0.002524844,0.001062403,0.004867863,0.002524844,0.001,0.002524844,0.001,0.002524844,0.001,0.002524844,0.001,0.002524844,0.001,0.002524844,0.001,110.1399228,29.0368023,4.088755165,0.791647318,0.119283097,0.024408337
62.31231231,0.2,0.506587524,38.15049071,5.003542259,0.001,0.002532906,0.001030418,0.004739852,0.002532906,0.001,0.002532906,0.001,0.002532906,0.001,0.002532906,0.001,0.002532906,0.001,0.002532906,0.001,109.5333512,28.12545861,3.954692526,0.76357506,0.115670535,0.023607132
62.47847848,0.2,0.508202628,40.81371983,6.445240913,0.001,0.002540983,0.000999426,0.004615605,0.002540983,0.001,0.002540983,0.001,0.002540983,0.001,0.002540983,0.001,0.002540983,0.001,0.002540983,0.001,108.6934354,27.23355526,3.825066322,0.736515473,0.112164794,0.022832881
62.64464464,0.2,0.509820494,43.04669898,8.242198661,0.001,0.002549073,0.000969395,0.004494979,0.002549073,0.001,0.002549073,0.001,0.002549073,0.001,0.002549073,0.001,0.002549073,0.001,0.002549073,0.001,107.6463021,26.36169095,3.699732555,0.710431552,0.108766943,0.022084657
62.81081081,0.2,0.511441113,44.85618434,10.45137957,0.001,0.002557178,0.000940293,0.004377833,0.002557178,0.001,0.002557178,0.001,0.002557178,0.001,0.002557178,0.001,0.002557178,0.001,0.002557178,0.001,106.4142044,25.51031446,3.578555456,0.685287668,0.10547405,0.021361563
62.97697698,0.2,0.513064472,46.26823082,13.12556015,0.001,0.002565295,0.000912091,0.004263396,0.002565295,0.001,0.002565295,0.001,0.002565295,0.001,0.002565295,0.001,0.002565295,0.001,0.002565295,0.001,105.0220889,24.67974342,3.461406505,0.661049485,0.102283311,0.020662738
63.14314314,0.2,0.514690563,47.31862107,16.30843705,0.001,0.002573427,0.000884761,0.004151751,0.002573427,0.001,0.002573427,0.001,0.002573427,0.001,0.002573427,0.001,0.002573427,0.001,0.002573427,0.001,103.4879152,23.87018094,3.348120626,0.637683945,0.09919215,0.019987347
63.30930931,0.2,0.516319373,48.04650296,20.02863304,0.001,0.002581572,0.000858275,0.004042959,0.002581572,0.001,0.002581572,0.001,0.002581572,0.001,0.002581572,0.001,0.002581572,0.001,0.002581572,0.001,101.8349259,23.08173021,3.238593997,0.615159192,0.096198228,0.019334587
63.47547548,0.2,0.517950893,48.49069883,24.2949194,0.001,0.002589731,0.000832605,0.003936877,0.002589731,0.001,0.002589731,0.001,0.002589731,0.001,0.002589731,0.001,0.002589731,0.001,0.002589731,0.001,100.0778735,22.31440754,3.132710873,0.593444552,0.093299449,0.018703682
63.64164164,0.2,0.519585111,48.68779392,29.09284194,0.001,0.002597903,0.000807727,0.003833367,0.002597903,0.001,0.002597903,0.001,0.002597903,0.001,0.002597903,0.001,0.002597903,0.001,0.002597903,0.001,98.23462973,21.56815378,3.03036134,0.572510469,0.090493959,0.018093881
63.80780781,0.2,0.521222016,48.67127822,34.39291352,0.001,0.002606089,0.000783615,0.003732296,0.002606089,0.001,0.002606089,0.001,0.002606089,0.001,0.002606089,0.001,0.002606089,0.001,0.002606089,0.001,96.32003404,20.84284461,2.931428515,0.552328486,0.087773196,0.017504466
63.97397397,0.2,0.522861597,48.47127722,40.11268648,0.001,0.002614288,0.000760244,0.003633535,0.002614288,0.001,0.002614288,0.001,0.002614288,0.001,0.002614288,0.001,0.002614288,0.001,0.002614288,0.001,94.34743529,20.13829951,2.835740425,0.532871181,0.085130066,0.016934737
64.14014014,0.2,0.524503843,48.11459577,46.18168891,0.001,0.0026225,0.000737592,0.00353696,0.0026225,0.001,0.0026225,0.001,0.0026225,0.001,0.0026225,0.001,0.0026225,0.001,0.0026225,0.001,92.3290202,19.45428974,2.743224886,0.51411215,0.082568502,0.016384023
64.30630631,0.2,0.526148743,47.62491694,52.50327055,0.001,0.002630726,0.000715634,0.003442452,0.002630726,0.001,0.002630726,0.001,0.002630726,0.001,0.002630726,0.001,0.002630726,0.001,0.002630726,0.001,90.27619937,18.79054547,2.653777741,0.496025952,0.080086308,0.015851672
64.47247247,0.2,0.527796285,47.02306983,58.97214446,0.001,0.002638965,0.00069435,0.003349898,0.002638965,0.001,0.002638965,0.001,0.002638965,0.001,0.002638965,0.001,0.002638965,0.001,0.002638965,0.001,88.19808689,18.14676204,2.567299327,0.478588092,0.07768145,0.015337056
64.63863864,0.2,0.529446457,46.32731368,65.48060731,0.001,0.002647217,0.000673718,0.00325919,0.002647217,0.001,0.002647217,0.001,0.002647217,0.001,0.002647217,0.001,0.002647217,0.001,0.002647217,0.001,86.10410892,17.52260563,2.48368014,0.461774963,0.075352056,0.01483957
64.8048048,0.2,0.531099248,45.55362221,71.92320574,0.001,0.002655482,0.000653718,0.003170224,0.002655482,0.001,0.002655482,0.001,0.002655482,0.001,0.002655482,0.001,0.002655482,0.001,0.002655482,0.001,84.00332262,16.91771798,2.402804382,0.44556384,0.073096424,0.014358635
64.97097097,0.2,0.532754647,44.71594675,78.20147526,0.001,0.00266376,0.000634329,0.003082903,0.00266376,0.001,0.00266376,0.001,0.00266376,0.001,0.00266376,0.001,0.00266376,0.001,0.00266376,0.001,81.90049269,16.33172084,2.324590879,0.429932821,0.070913021,0.013893687
65.13713714,0.2,0.534412642,43.8264569,84.22754173,0.001,0.002672051,0.000615533,0.002997134,0.002672051,0.001,0.002672051,0.001,0.002672051,0.001,0.002672051,0.001,0.002672051,0.001,0.002672051,0.001,79.80398879,15.76421991,2.248948605,0.414860821,0.068800486,0.013444181
65.3033033,0.2,0.53607322,42.89575637,89.92572062,0.001,0.002680356,0.000597311,0.002912832,0.002680356,0.001,0.002680356,0.001,0.002680356,0.001,0.002680356,0.001,0.002680356,0.001,0.002680356,0.001,77.71792838,15.21480833,2.175790252,0.40032752,0.066760618,0.013009592
65.46946947,0.2,0.53773637,41.93307445,95.23504743,0.001,0.002688673,0.000579645,0.00283154,0.002688673,0.001,0.002688673,0.001,0.002688673,0.001,0.002688673,0.001,0.002688673,0.001,0.002688673,0.001,75.64879699,14.6830696,2.105037897,0.386313354,0.064784943,0.012589413
65.63563564,0.2,0.539402079,40.94643499,100.1070026,0.001,0.002697002,0.000562518,0.002752491,0.002697002,0.001,0.002697002,0.001,0.002697002,0.001,0.002697002,0.001,0.002697002,0.001,0.002697002,0.001,73.59972395,14.16857957,2.036615104,0.372799469,0.062870513,0.012183154
65.8018018,0.2,0.541070336,39.94280475,104.5092904,0.001,0.002705345,0.000545912,0.002675265,0.002705345,0.001,0.002705345,0.001,0.002705345,0.001,0.002705345,0.001,0.002705345,0.001,0.002705345,0.001,71.57547788,13.67090929,1.970446187,0.359767714,0.06101454,0.011790343
65.96796797,0.2,0.542741128,38.92822348,108.4203086,0.001,0.002713699,0.000529812,0.00259986,0.002713699,0.001,0.002713699,0.001,0.002713699,0.001,0.002713699,0.001,0.002713699,0.001,0.002713725,0.001,69.57846957,13.18962755,1.90646192,0.347200594,0.059214196,0.011410524
66.13413413,0.2,0.544414443,37.90791777,111.8314285,0.001,0.002722066,0.000514201,0.002526284,0.002722066,0.001,0.002722066,0.001,0.002722066,0.001,0.002722066,0.001,0.002722066,0.001,0.002722124,0.001,67.61198741,12.72430212,1.84459747,0.335081267,0.05746661,0.011043259
66.3003003,0.2,0.546090269,36.88640069,114.7428124,0.001,0.002730445,0.000499064,0.002454555,0.002730445,0.001,0.002730445,0.001,0.002730445,0.001,0.002730445,0.001,0.002730445,0.001,0.00273058,0.001022423,65.67634244,12.27450134,1.784767713,0.323393501,0.055768875,0.010688124
66.46646647,0.2,0.547768593,35.86755895,117.1622686,0.001,0.002738837,0.000484387,0.0023847,0.002738837,0.001,0.002738837,0.001,0.002738837,0.001,0.002738837,0.001,0.002738837,0.001,0.002739146,0.001180331,63.7744699,11.83979552,1.726917117,0.312121667,0.054118039,0.010344708
66.63263263,0.2,0.549449401,34.85472927,119.103931,0.001,0.002747241,0.000470155,0.002316754,0.002747241,0.001,0.002747241,0.001,0.002747241,0.001,0.002747241,0.001,0.002747241,0.001,0.002748009,0.001462793,61.90977169,11.41975819,1.670990441,0.301250703,0.05251111,0.010012613
66.7987988,0.2,0.551132683,33.8507652,120.5874477,0.001,0.002755657,0.000456354,0.002250765,0.002755657,0.001,0.002755657,0.001,0.002755657,0.001,0.002755657,0.001,0.002755657,0.001,0.002757492,0.001878656,60.08365494,11.01396709,1.616933431,0.290766106,0.050945057,0.009691456
66.96496496,0.2,0.552818424,32.85809582,121.6347796,0.001,0.002764086,0.000442971,0.002186787,0.002764086,0.001,0.002764086,0.001,0.002764086,0.001,0.002764086,0.001,0.002764086,0.001,0.002767919,0.002453023,58.29358225,10.62200498,1.564691547,0.280653899,0.049435742,0.009380868
67.13113113,0.2,0.554506612,31.87877714,122.2756707,0.001,0.002772527,0.000429993,0.002124888,0.002772527,0.001,0.002772527,0.001,0.002772527,0.001,0.002772527,0.001,0.002772527,0.001,0.002780667,0.00322677,56.54364644,10.24346047,1.514147764,0.270900624,0.047989927,0.009080495
67.2972973,0.2,0.556197235,30.91453733,122.5382742,0.001,0.00278098,0.000417407,0.002065144,0.00278098,0.001,0.00278098,0.001,0.00278098,0.001,0.00278098,0.001,0.00278098,0.001,0.002797772,0.00425838,54.8355358,9.877928626,1.465277325,0.26149331,0.046588,0.00878999
67.46346346,0.2,0.557890278,29.96681651,122.4535523,0.001,0.002789445,0.000405201,0.00200764,0.002789445,0.001,0.002789445,0.001,0.002789445,0.001,0.002789445,0.001,0.002789445,0.001,0.002822555,0.005627729,53.16669652,9.525011475,1.418024498,0.252419467,0.045227886,0.008509024
67.62962963,0.2,0.559585729,29.0368023,122.0520622,0.001,0.002797923,0.000393363,0.001952475,0.002797923,0.001,0.002797923,0.001,0.002797923,0.001,0.002797923,0.001,0.002797923,0.001,0.002858752,0.007441932,51.53771654,9.184318531,1.372335563,0.243667057,0.043907481,0.008237278
67.7957958,0.2,0.561283574,28.12545861,121.3628011,0.001,0.002806412,0.000381883,0.001899755,0.002806412,0.001,0.002806412,0.001,0.002806412,0.001,0.002806412,0.001,0.002806412,0.001,0.002913237,0.009843523,49.95021418,8.855467155,1.328151191,0.235224489,0.042624649,0.007974442
67.96196196,0.2,0.5629838,27.23355526,120.4151243,0.001,0.002814913,0.000370748,0.001845804,0.002814913,0.001,0.002814913,0.001,0.002814913,0.001,0.002814913,0.001,0.002814913,0.001,0.002996057,0.013021475,48.40414601,8.538082773,1.285400518,0.22708059,0.041377227,0.007720216
68.12812813,0.2,0.564686394,26.36169095,119.2371508,0.001,0.002823426,0.000359948,0.001792683,0.002823426,0.001,0.002823426,0.001,0.002823426,0.001,0.002823426,0.001,0.002823426,0.001,0.003120989,0.017225982,46.89682733,8.231799096,1.244044965,0.219224602,0.040163021,0.00747431
68.29429429,0.2,0.566391343,25.51031446,117.85433,0.001,0.002831951,0.000349473,0.001741119,0.002831951,0.001,0.002831951,0.001,0.002831951,0.001,0.002831951,0.001,0.002831951,0.001,0.003304915,0.022788055,45.42972267,7.936258343,1.204034417,0.211646154,0.038979806,0.007236444
68.46046046,0.2,0.568098631,24.67974342,116.2939269,0.001,0.002840487,0.000339313,0.001691126,0.002840487,0.001,0.002840487,0.001,0.002840487,0.001,0.002840487,0.001,0.002840487,0.001,0.003572131,0.030145426,44.00279531,7.651111393,1.165320475,0.204335262,0.03782533,0.007006346
68.62662663,0.2,0.569808247,23.87018094,114.5761486,0.001,0.002849036,0.000329458,0.001642726,0.002849036,0.001,0.002849036,0.001,0.002849036,0.001,0.002849036,0.001,0.002849036,0.001,0.003954775,0.039876735,42.61458798,7.37601785,1.127856516,0.197282299,0.036697482,0.006783754
68.79279279,0.2,0.571520176,23.08173021,112.7269813,0.001,0.002857595,0.000319897,0.001595943,0.002857595,0.001,0.002857595,0.001,0.002857595,0.001,0.002857595,0.001,0.002857595,0.001,0.00449219,0.052746654,41.26453873,7.110646053,1.09160252,0.190477996,0.035629972,0.006568421
68.95895896,0.2,0.573234404,22.31440754,110.7614352,0.001,0.002866167,0.000310623,0.001550807,0.002866167,0.001,0.002866167,0.001,0.002866167,0.001,0.002866167,0.001,0.002866167,0.001,0.005226031,0.069765256,39.95259679,6.854673114,1.05653154,0.183913417,0.034594437,0.006360105
69.12512513,0.2,0.574950918,21.56815378,108.7034501,0.001,0.002874749,0.000301627,0.001507354,0.002874749,0.001,0.002874749,0.001,0.002874749,0.001,0.002874749,0.001,0.002874749,0.001,0.006242494,0.092266053,38.6781054,6.60778489,1.022595813,0.177579958,0.033589463,0.006158574
69.29129129,0.2,0.576669702,20.84284461,106.5638342,0.001,0.002883343,0.0002929,0.001465623,0.002883343,0.001,0.002883343,0.001,0.002883343,0.001,0.002883343,0.001,0.002883343,0.001,0.007608748,0.122008346,37.43952652,6.369675949,0.989759579,0.171469324,0.032613615,0.005963601
69.45745746,0.2,0.578390744,20.13829951,104.3633959,0.001,0.002891948,0.000284432,0.00142566,0.002891948,0.001,0.002891948,0.001,0.002891948,0.001,0.002891948,0.001,0.002891948,0.001,0.009447386,0.161311004,36.23693937,6.140049489,0.957989359,0.165573525,0.031665439,0.005774973
69.62362362,0.2,0.580114029,19.45428974,102.1093752,0.001,0.002900565,0.000276218,0.001387514,0.002900565,0.001,0.002900565,0.001,0.002900565,0.001,0.002900565,0.001,0.002900565,0.001,0.011914088,0.213226718,35.06975156,5.918617252,0.927254007,0.159884861,0.03074346,0.005592478
69.78978979,0.2,0.581839542,18.79054547,99.81906332,0.001,0.002909193,0.000268248,0.001351242,0.002909193,0.001,0.002909193,0.001,0.002909193,0.001,0.002909193,0.001,0.002909193,0.001,0.015201474,0.2817677,33.93736001,5.705099421,0.897521,0.154395915,0.029846184,0.005415904
69.95595596,0.2,0.583567269,18.14676204,97.50416568,0.001,0.002917831,0.000260515,0.001316905,0.002917831,0.001,0.002917831,0.001,0.002917831,0.001,0.002917831,0.001,0.002917831,0.001,0.019575924,0.372195905,32.83912232,5.499224498,0.868748782,0.149099536,0.028972096,0.005245052
70.12212212,0.2,0.585297196,17.52260563,95.17025865,0.001,0.002926481,0.000253013,0.001284569,0.002926481,0.001,0.002926481,0.001,0.002926481,0.001,0.002926481,0.001,0.002926481,0.001,0.025389719,0.491392584,31.7735962,5.300729181,0.840919676,0.143988837,0.02811966,0.005079733
70.28828829,0.2,0.587029309,16.91771798,92.8323009,0.001,0.002935142,0.000245733,0.001254306,0.002935142,0.001,0.002935142,0.001,0.002935142,0.001,0.002935142,0.001,0.002935142,0.001,0.033108801,0.64832238,30.74041967,5.109358225,0.814009138,0.13905718,0.027287322,0.004919762
70.45445445,0.2,0.588763592,16.33172084,90.4924783,0.001,0.002943813,0.00023867,0.001222456,0.002943813,0.001,0.002943813,0.001,0.002943813,0.001,0.002943813,0.001,0.002943813,0.001,0.043354047,0.854605029,29.73883058,4.924864269,0.787994844,0.134298169,0.026485919,0.004764962
70.62062062,0.2,0.59050003,15.76421991,88.16072366,0.001,0.002952495,0.000231816,0.001191255,0.002952495,0.001,0.002952495,0.001,0.002952495,0.001,0.002952495,0.001,0.002952495,0.001,0.056949741,1.125200071,28.76805449,4.747007706,0.762856714,0.129705639,0.025717706,0.004615168
70.78678679,0.2,0.59223861,15.21480833,85.8442057,0.001,0.002961188,0.000225165,0.00116115,0.002961188,0.001,0.002961188,0.001,0.002961188,0.001,0.002961188,0.001,0.002961188,0.001,0.074990822,1.479192773,27.82727327,4.575556505,0.738563508,0.12527365,0.024972165,0.004470217
70.95295295,0.2,0.593979316,14.6830696,83.54445418,0.001,0.002969892,0.000218712,0.001132103,0.002969892,0.001,0.002969892,0.001,0.002969892,0.001,0.002969892,0.001,0.002969892,0.001,0.098926196,1.940636321,26.91569932,4.410286031,0.715032127,0.120996477,0.024248323,0.004329942
71.11911912,0.2,0.595722133,14.16857957,81.27017704,0.001,0.002978606,0.00021245,0.001104078,0.002978606,0.001,0.002978606,0.001,0.002978606,0.001,0.002978606,0.001,0.002978606,0.001,0.130672037,2.539347043,26.03251779,4.250978893,0.692277245,0.116868605,0.023545193,0.004194189
71.28528529,0.2,0.597467046,13.67090929,79.02235879,0.001,0.002987331,0.000206372,0.001077036,0.002987331,0.001,0.002987331,0.001,0.002987331,0.001,0.002987331,0.001,0.002987331,0.001,0.172764072,3.311455874,25.17690178,4.097424761,0.670275062,0.112884716,0.022861777,0.004062811
71.45145145,0.2,0.59921404,13.18962755,76.8056544,0.001,0.002996066,0.000200475,0.001050937,0.002996066,0.001,0.002996066,0.001,0.002996066,0.001,0.002996066,0.001,0.002996066,0.001,0.228550957,4.299383869,24.34845219,3.949420198,0.649002886,0.109039686,0.022197061,0.00393566
71.61761762,0.2,0.6009631,12.72430212,74.6240617,0.001,0.003004811,0.000194751,0.001025742,0.003004811,0.001,0.003004811,0.001,0.003004811,0.001,0.003004811,0.001,0.003004811,0.001,0.30243658,5.550736408,23.54619716,3.806768488,0.628439152,0.105328576,0.021550017,0.003812598
71.78378378,0.2,0.60271421,12.27450134,72.47770766,0.001,0.003013567,0.000189197,0.001001412,0.003013567,0.001,0.003013567,0.001,0.003013567,0.001,0.003013567,0.001,0.003013567,0.001,0.40020915,7.115443479,22.76932409,3.669279434,0.608557395,0.101746628,0.020919607,0.003693491
71.94994995,0.2,0.604467355,11.83979552,70.3710747,0.001,0.003022333,0.000183806,0.000977906,0.003022333,0.001,0.003022333,0.001,0.003022333,0.001,0.003022333,0.001,0.003022333,0.001,0.529475194,9.040413033,22.01702113,3.536769216,0.589299774,0.098289253,0.020304774,0.003578207
72.11611612,0.2,0.60622252,11.41975819,68.30437138,0.001,0.003031108,0.000178574,0.000955183,0.003031108,0.001,0.003031108,0.001,0.003031108,0.001,0.003031108,0.001,0.003031108,0.001,0.700145384,11.36120283,21.28904873,3.409060182,0.570664041,0.09495203,0.019705213,0.003466619
72.28228228,0.2,0.607979689,11.01396709,66.27939884,0.001,0.003039894,0.000173495,0.0009332,0.003039894,0.001,0.003039894,0.001,0.003039894,0.001,0.003039894,0.001,0.003039894,0.001,0.925097169,14.09101241,20.58445325,3.285980696,0.552626235,0.091730698,0.019135214,0.003358606
72.44844845,0.2,0.609738846,10.62200498,64.29811857,0.001,0.00304869,0.000168567,0.000911917,0.00304869,0.001,0.00304869,0.001,0.00304869,0.001,0.00304869,0.001,0.00304869,0.001,1.220969099,17.20878142,19.9024404,3.16736496,0.535162901,0.088621149,0.018582235,0.003254052
72.61461461,0.2,0.611499976,10.24346047,62.35975423,0.001,0.003057496,0.000163783,0.00089129,0.003057496,0.001,0.003057496,0.001,0.003057496,0.001,0.003057496,0.001,0.003057496,0.001,1.609046075,20.65008578,19.24224204,3.053052835,0.518251103,0.085619423,0.018045604,0.003152843
72.78078078,0.2,0.613263063,9.877928626,60.46632046,0.001,0.003066311,0.000159139,0.000871276,0.003066311,0.001,0.003066311,0.001,0.003066311,0.001,0.003066311,0.001,0.003066311,0.001,2.116333465,24.30575317,18.60369165,2.942889692,0.501871031,0.082721704,0.017524642,0.00305487
72.94694695,0.2,0.615028092,9.525011475,58.61755203,0.001,0.003075137,0.000154632,0.00085183,0.003075137,0.001,0.003075137,0.001,0.003075137,0.001,0.003075137,0.001,0.003075137,0.001,2.77670579,28.03204196,17.98592226,2.836726221,0.486022655,0.079924312,0.01701866,0.002960029
73.11311311,0.2,0.616795045,9.184318531,56.8135338,0.001,0.003083971,0.000150256,0.00083291,0.003083971,0.001,0.003083971,0.001,0.003083971,0.001,0.003083971,0.001,0.003083971,0.001,3.631096297,31.6719437,17.38817121,2.734418302,0.470675739,0.077223703,0.016526959,0.002868214
73.27927928,0.2,0.618563908,8.855467155,55.05496521,0.001,0.003092816,0.000146009,0.000814469,0.003092816,0.001,0.003092816,0.001,0.003092816,0.001,0.003092816,0.001,0.003092816,0.001,4.728384487,35.08134063,16.80972755,2.635826804,0.455813372,0.074616455,0.016048832,0.002779326
